,date,y_change,KODEX_return,PER,PBR,Dividend_Yield,Kosdaq150_return,S&P500_return,WTI_change,WTI_Volume,T10Y2Y,T10Y3M,VIX
192,2021-10-25,0.0,211.0,14.5,1.19,1.82,89.0,12.789999999999964,-0.2199999999999988,568.73,1.17,1.58,-0.9000000000000004
193,2021-10-26,0.0,-120.0,14.63,1.2,1.8,0.0,-3.899999999999636,0.9300000000000068,467.72,1.16,1.57,0.9600000000000009
194,2021-10-27,0.0,-29.0,14.52,1.19,1.82,-34.0,-28.539999999999964,-1.730000000000004,529.95,1.04,1.48,1.1900000000000013
195,2021-10-28,0.0,158.0,14.44,1.19,1.83,84.0,33.57999999999993,0.5600000000000023,491.59,1.07,1.51,-0.5299999999999976
196,2021-10-29,0.0,312.0,14.25,1.17,1.85,94.0,32.51000000000022,0.4799999999999897,507.31,1.07,1.5,-1.139999999999997
197,2021-11-01,0.0,202.0,14.3,1.18,1.84,0.0,3.050000000000182,0.6899999999999977,412.31,1.08,1.53,-0.4400000000000013
198,2021-11-02,0.0,149.0,14.46,1.19,1.82,15.0,17.30999999999949,0.039999999999992,429.61,1.1,1.51,-0.509999999999998
199,2021-11-03,0.0,356.0,14.29,1.17,1.85,168.0,29.920000000000076,-2.2099999999999937,546.58,1.13,1.55,-1.0099999999999998
200,2021-11-04,0.0,279.0,14.5,1.19,1.82,113.0,17.13000000000011,-1.3700000000000043,701.12,1.12,1.49,0.379999999999999
201,2021-11-05,0.0,72.0,14.43,1.19,1.83,-54.0,-1.730000000000473,1.8999999999999917,531.05,1.06,1.4,0.8900000000000006
202,2021-11-08,0.0,10.0,14.39,1.18,1.83,-45.0,0.2200000000002546,0.8000000000000114,393.95,1.06,1.45,-0.0100000000000015
203,2021-11-09,0.0,-211.0,14.4,1.18,1.83,-99.0,-22.0,1.990000000000009,504.83,1.05,1.42,0.3500000000000014
204,2021-11-10,0.0,-250.0,14.24,1.17,1.85,-54.0,-23.550000000000185,-3.1899999999999977,555.22,1.05,1.51,0.990000000000002
205,2021-11-11,0.0,250.0,14.21,1.17,1.85,44.0,-10.11999999999989,0.1800000000000068,475.44,1.05,1.51,-0.6799999999999997
206,2021-11-12,0.0,255.0,14.43,1.19,1.83,60.0,27.610000000000586,-0.4199999999999875,390.3,1.05,1.53,-1.1999999999999993
207,2021-11-15,0.0,-14.0,14.58,1.2,1.81,-65.0,-6.489999999999782,0.2199999999999988,343.48,1.1,1.58,-0.5400000000000027
208,2021-11-16,0.0,72.0,14.59,1.2,1.81,30.0,21.479999999999563,-0.1700000000000017,325.67,1.09,1.58,-0.4899999999999984
209,2021-11-17,0.0,-154.0,14.42,1.19,1.83,20.0,-12.829999999999927,-2.180000000000007,174.47,1.08,1.55,0.75
210,2021-11-19,0.0,202.0,14.46,1.19,1.82,-15.0,-10.479999999999563,-2.660000000000011,30.7,1.02,1.49,0.5500000000000007
211,2021-11-22,0.0,-63.0,14.67,1.21,1.8,-109.0,-29.050000000000185,1.0,465.77,1.0,1.58,0.9700000000000024
212,2021-11-23,0.0,111.0,14.59,1.2,1.81,0.0,12.220000000000256,2.0400000000000063,506.99,1.07,1.61,-0.8599999999999994
213,2021-11-24,0.0,24.0,14.57,1.2,1.81,-35.0,25.68000000000029,-0.0900000000000034,328.85,1.0,1.58,-0.5900000000000034
214,2021-11-26,0.0,-380.0,14.29,1.17,1.84,-139.0,-70.01000000000022,-10.189999999999998,844.63,0.98,1.42,2.0
215,2021-11-29,0.0,322.0,14.17,1.16,1.86,59.0,26.52000000000044,0.7199999999999989,675.09,1.01,1.46,-2.349999999999998
216,2021-11-30,0.0,110.0,13.77,1.13,1.92,99.0,-73.25,-3.86,722.48,0.91,1.38,0.9600000000000009
217,2021-12-01,0.0,-240.0,14.07,1.16,1.87,-119.0,-89.77999999999975,-1.440000000000012,602.45,0.87,1.37,6.199999999999999
218,2021-12-02,0.0,-125.0,14.29,1.17,1.85,0.0,72.3700000000008,0.8700000000000045,668.29,0.81,1.39,-1.490000000000002
219,2021-12-03,0.0,-125.0,14.4,1.18,1.83,-104.0,-51.05999999999949,-1.2399999999999949,449.97,0.75,1.29,3.7200000000000015
220,2021-12-06,0.0,38.0,14.43,1.19,1.83,59.0,43.30000000000018,2.469999999999999,401.06,0.78,1.38,-1.8099999999999987
221,2021-12-07,0.0,332.0,14.52,1.19,1.82,119.0,54.77999999999975,2.3299999999999983,496.53,0.78,1.42,-2.6899999999999977
222,2021-12-08,0.0,-48.0,14.57,1.2,1.81,-39.0,10.350000000000364,0.5,464.85,0.84,1.45,-1.84
223,2021-12-09,0.0,-135.0,14.71,1.21,1.79,-40.0,-23.550000000000185,-1.5799999999999983,393.21,0.79,1.43,1.2699999999999996
224,2021-12-10,0.0,188.0,14.62,1.2,1.8,44.0,24.38000000000011,0.9899999999999948,397.88,0.81,1.42,-2.5799999999999983
225,2021-12-13,0.0,-226.0,12.82,1.15,1.81,-75.0,-41.15000000000055,-0.75,406.6,0.76,1.37,1.0199999999999996
226,2021-12-14,0.0,-168.0,12.76,1.15,1.82,-49.0,-8.899999999999636,-0.3900000000000005,359.45,0.77,1.39,2.219999999999999
227,2021-12-15,0.0,307.0,12.77,1.15,1.82,169.0,73.38000000000011,0.5200000000000102,294.34,0.78,1.42,-2.3100000000000023
228,2021-12-16,0.0,-231.0,12.84,1.15,1.81,-129.0,-50.46000000000004,0.8999999999999915,142.54,0.8,1.39,2.0100000000000016
229,2021-12-17,0.0,-192.0,12.89,1.16,1.8,-35.0,-31.859999999999676,-1.0600000000000025,78.13,0.75,1.36,0.870000000000001
230,2021-12-20,0.0,197.0,12.65,1.14,1.83,99.0,-19.8799999999992,-1.8399999999999888,36.73,0.78,1.36,-3.02
231,2021-12-21,0.0,216.0,12.7,1.14,1.82,129.0,54.26999999999953,1.9100000000000108,358.78,0.78,1.41,-1.2699999999999996
232,2021-12-22,0.0,207.0,12.74,1.14,1.82,60.0,46.20000000000073,1.490000000000009,306.71,0.78,1.38,-2.41
233,2021-12-23,0.0,149.0,12.8,1.15,1.81,34.0,21.81999999999971,0.7600000000000051,270.22,0.79,1.43,-0.8499999999999979
234,2021-12-27,0.0,153.0,12.8,1.15,1.81,267.0,57.19999999999982,2.1899999999999977,268.49,0.72,1.42,-1.6900000000000013
235,2021-12-28,0.0,0.0,12.89,1.16,1.8,-10.0,-9.13000000000011,0.0100000000000051,249.73,0.75,1.43,-0.240000000000002
236,2021-12-29,0.0,29.0,12.78,1.15,1.81,25.0,4.420000000000073,0.519999999999996,283.56,0.8,1.5,-0.6799999999999997
237,2021-12-30,0.0,173.0,12.72,1.14,1.82,0.0,-15.5,0.4099999999999966,231.16,0.79,1.47,0.0299999999999975
238,2022-01-04,0.0,-86.0,12.76,1.15,1.82,-89.0,-10.970000000000256,0.9699999999999988,372.85,0.89,1.58,0.3399999999999998
239,2022-01-05,0.0,-259.0,12.61,1.13,1.84,-153.0,-87.40999999999985,0.6699999999999875,397.9,0.88,1.62,2.66
240,2022-01-06,0.0,240.0,12.47,1.12,1.86,138.0,2.6599999999998545,2.219999999999999,476.67,0.85,1.63,-0.6799999999999997
241,2022-01-07,0.0,-44.0,12.62,1.13,1.84,-119.0,-20.639999999999414,-0.7199999999999989,414.43,0.89,1.66,-1.09
242,2022-01-10,0.0,58.0,12.51,1.12,1.85,44.0,14.949999999999818,-0.6499999999999915,389.96,0.86,1.65,-0.1799999999999997
243,2022-01-11,0.0,255.0,12.51,1.12,1.85,148.0,43.92999999999938,2.799999999999997,481.82,0.85,1.64,-1.2100000000000009
244,2022-01-12,0.0,48.0,12.7,1.14,1.83,-30.0,-2.2399999999997817,1.2600000000000051,420.62,0.82,1.62,-0.5500000000000007
245,2022-01-13,0.0,-303.0,12.66,1.14,1.83,-208.0,-74.53999999999996,-0.6999999999999886,364.77,0.79,1.58,2.25
246,2022-01-14,0.0,0.0,12.48,1.12,1.86,25.0,24.860000000000586,2.089999999999989,364.44,0.79,1.65,-0.9199999999999982
247,2022-01-18,0.0,-255.0,12.23,1.1,1.9,-183.0,-54.89999999999964,1.1100000000000136,163.64,0.81,1.71,1.6099999999999994
248,2022-01-19,0.0,5.0,12.14,1.09,1.91,-5.0,-55.26999999999953,0.3499999999999943,113.15,0.79,1.66,0.7300000000000004
249,2022-01-20,0.0,-351.0,12.23,1.1,1.9,-158.0,-64.6200000000008,0.6700000000000017,30.39,0.75,1.66,2.129999999999999
250,2022-01-21,0.0,-106.0,12.11,1.09,1.92,-54.0,-73.44999999999982,0.5700000000000074,509.1,0.74,1.58,3.4700000000000024
251,2022-01-24,0.0,-91.0,11.93,1.07,1.94,90.0,53.8100000000004,-1.5999999999999943,511.7,0.76,1.56,1.6999999999999993
252,2022-01-25,0.0,120.0,11.62,1.04,2.0,65.0,-10.19000000000051,1.4499999999999886,507.22,0.76,1.59,-1.129999999999999
253,2022-01-26,0.0,87.0,11.57,1.04,2.0,84.0,-58.5,2.089999999999989,459.64,0.72,1.66,2.6099999999999994
254,2022-01-27,0.0,183.0,11.16,1.0,2.08,74.0,-54.07999999999993,-0.5400000000000063,427.8,0.63,1.61,-1.6999999999999993
255,2022-01-28,0.0,602.0,12.14,1.08,1.92,223.0,95.66000000000076,-0.6800000000000068,436.17,0.63,1.59,-2.6099999999999994
256,2022-02-03,0.0,96.0,12.34,1.1,1.88,-10.0,-57.970000000000255,2.289999999999992,465.77,0.63,1.62,1.7200000000000024
257,2022-02-04,0.0,-72.0,12.53,1.12,1.86,-30.0,17.75,2.1200000000000045,410.93,0.62,1.7,-0.5500000000000007
258,2022-02-07,0.0,279.0,12.51,1.12,1.86,29.0,-21.88000000000011,-0.5,497.75,0.62,1.65,-1.2300000000000004
259,2022-02-08,0.0,317.0,12.52,1.12,1.86,109.0,41.51999999999953,-2.280000000000001,467.39,0.61,1.71,-1.6499999999999986
260,2022-02-09,0.0,216.0,12.62,1.13,1.84,34.0,40.18000000000029,-0.2000000000000028,445.62,0.58,1.68,-1.3099999999999987
261,2022-02-10,0.0,-327.0,12.64,1.13,1.84,-228.0,-49.17999999999938,-0.1300000000000096,492.09,0.42,1.63,3.539999999999999
262,2022-02-11,0.0,-356.0,12.53,1.12,1.86,-114.0,-87.63000000000011,3.0999999999999943,554.42,0.42,1.56,2.969999999999999
263,2022-02-14,0.0,106.0,12.33,1.1,1.89,10.0,-10.9399999999996,1.5499999999999972,467.07,0.4,1.55,-0.8400000000000034
264,2022-02-15,0.0,385.0,12.2,1.09,1.91,233.0,41.78999999999997,-2.760000000000005,442.64,0.47,1.65,-2.390000000000001
265,2022-02-16,0.0,110.0,12.44,1.11,1.87,-24.0,19.26000000000022,1.4500000000000028,401.45,0.51,1.65,-0.9000000000000021
266,2022-02-17,0.0,-381.0,12.51,1.12,1.86,-169.0,-75.80000000000018,0.8599999999999994,212.55,0.48,1.61,3.280000000000001
267,2022-02-18,0.0,-429.0,12.51,1.12,1.86,-218.0,-35.69999999999982,-0.5600000000000023,150.38,0.45,1.57,1.09
268,2022-02-22,0.0,250.0,12.34,1.1,1.88,129.0,-28.0,0.5999999999999943,40.75,0.38,1.57,-2.990000000000002
269,2022-02-23,0.0,-433.0,12.39,1.11,1.88,-133.0,-99.43000000000028,0.3599999999999994,440.57,0.41,1.65,2.9800000000000004
270,2022-02-24,0.0,323.0,12.07,1.08,1.93,238.0,132.92999999999938,0.2900000000000062,872.24,0.42,1.64,-7.18
271,2022-02-25,0.0,-226.0,12.2,1.09,1.91,-124.0,86.23999999999978,-1.7299999999999898,523.79,0.42,1.64,-4.09
272,2022-02-28,0.0,19.0,12.32,1.1,1.89,-45.0,19.61999999999989,0.730000000000004,490.8,0.39,1.48,-2.289999999999999
273,2022-03-02,0.0,328.0,12.34,1.1,1.88,84.0,63.97999999999956,3.4799999999999898,651.85,0.36,1.52,-3.4600000000000044
274,2022-03-03,0.0,-135.0,12.54,1.12,1.85,-94.0,-37.82000000000062,-3.6599999999999966,592.03,0.33,1.48,-0.0399999999999991
275,2022-03-04,0.0,-554.0,12.39,1.11,1.88,-213.0,-13.25,7.720000000000013,493.88,0.24,1.4,0.0800000000000018
276,2022-03-07,0.0,-434.0,12.1,1.08,1.92,-213.0,-125.92000000000009,-1.9299999999999928,576.02,0.23,1.4,0.5700000000000003
277,2022-03-08,0.0,683.0,11.97,1.07,1.94,332.0,-32.039999999999964,3.030000000000001,583.11,0.23,1.5,-1.0599999999999952
278,2022-03-10,0.0,-101.0,12.23,1.09,1.9,40.0,6.970000000000255,-4.390000000000001,437.92,0.26,1.59,-2.8000000000000007
279,2022-03-11,0.0,-39.0,12.15,1.08,1.91,15.0,-75.1899999999996,3.3400000000000034,368.19,0.25,1.6,0.3200000000000003
280,2022-03-14,0.0,-111.0,12.07,1.08,1.93,-54.0,-29.640000000000327,-6.409999999999997,344.18,0.27,1.69,0.7399999999999984
281,2022-03-15,0.0,356.0,11.97,1.07,1.94,193.0,73.63000000000011,-5.840000000000003,401.69,0.3,1.69,-3.3000000000000043
282,2022-03-16,0.0,582.0,12.14,1.08,1.92,228.0,69.80999999999949,-0.1899999999999977,293.95,0.24,1.75,-2.349999999999998
283,2022-03-17,0.0,-97.0,12.3,1.1,1.89,-5.0,66.5600000000004,7.640000000000001,210.76,0.26,1.8,-0.8399999999999999
284,2022-03-18,0.0,178.0,12.36,1.1,1.88,65.0,55.75,1.0799999999999983,74.25,0.17,1.72,-2.4899999999999984
285,2022-03-21,0.0,0.0,12.26,1.09,1.9,-44.0,-1.2199999999993452,6.990000000000009,77.22,0.18,1.78,-1.6099999999999994
286,2022-03-22,0.0,198.0,12.37,1.1,1.88,114.0,42.50999999999931,-1.1400000000000006,22.94,0.2,1.87,-1.0799999999999983
287,2022-03-23,0.0,-245.0,12.48,1.11,1.86,-124.0,-36.8700000000008,6.0800000000000125,289.18,0.19,1.82,0.5300000000000011
288,2022-03-24,0.0,154.0,12.45,1.11,1.87,75.0,50.18000000000029,-2.1299999999999955,307.24,0.21,1.82,-1.9399999999999975
289,2022-03-25,0.0,-115.0,12.46,1.11,1.87,-74.0,20.13000000000011,2.1500000000000057,320.3,0.18,1.93,-1.0600000000000025
290,2022-03-28,0.0,183.0,12.46,1.11,1.87,99.0,34.43000000000029,-6.960000000000008,372.25,0.11,1.87,-2.5100000000000016
291,2022-03-29,0.0,236.0,12.51,1.12,1.86,79.0,28.74000000000069,0.769999999999996,387.2,0.06,1.86,-0.8000000000000007
292,2022-03-30,0.0,-24.0,12.54,1.12,1.85,-50.0,-21.75,2.5799999999999983,284.54,0.04,1.8,-0.0500000000000007
293,2022-03-31,0.0,-149.0,12.58,1.12,1.85,-79.0,-68.61000000000058,-7.170000000000002,450.85,0.04,1.8,0.879999999999999
294,2022-04-01,0.0,-68.0,12.5,1.12,1.86,-30.0,5.539999999999964,-1.960000000000008,324.78,-0.05,1.86,-0.990000000000002
295,2022-04-04,0.0,140.0,12.59,1.12,1.85,45.0,34.67000000000007,4.329999999999998,288.13,-0.01,1.76,-2.18
296,2022-04-05,0.0,-227.0,12.59,1.12,1.85,-168.0,-47.32999999999993,-1.7000000000000028,280.28,0.03,1.89,2.240000000000002
297,2022-04-06,0.0,-164.0,12.48,1.11,1.86,-114.0,-13.020000000000437,-5.009999999999991,366.04,0.11,1.94,0.8300000000000018
298,2022-04-07,0.0,72.0,12.3,1.1,1.89,45.0,25.5600000000004,-1.1299999999999957,367.32,0.19,1.98,-0.4199999999999981
299,2022-04-08,0.0,-135.0,12.32,1.1,1.89,-90.0,-5.869999999999891,1.0900000000000034,310.08,0.19,2.02,-0.0899999999999998
300,2022-04-11,0.0,-241.0,12.29,1.1,1.89,-109.0,-50.11000000000058,-4.109999999999999,315.87,0.29,2.02,1.2800000000000011
301,2022-04-12,0.0,97.0,12.17,1.09,1.91,45.0,-40.14000000000033,5.429999999999993,329.04,0.33,1.98,-0.6799999999999997
302,2022-04-13,0.0,-10.0,12.4,1.11,1.88,0.0,52.28999999999997,3.3400000000000034,312.5,0.33,1.95,-1.6999999999999993
303,2022-04-14,0.0,-227.0,12.4,1.11,1.88,-104.0,-56.52999999999975,2.75,244.95,0.36,2.04,0.9800000000000004
304,2022-04-18,0.0,139.0,12.29,1.1,1.89,90.0,6.059999999999491,1.1799999999999926,68.49,0.39,2.04,-2.349999999999998
305,2022-04-19,0.0,10.0,12.41,1.11,1.87,-20.0,71.57999999999993,-5.189999999999998,71.79,0.32,2.12,-1.1799999999999995
306,2022-04-20,0.0,111.0,12.41,1.11,1.87,69.0,-12.8100000000004,-0.2999999999999971,17.02,0.25,2.03,-0.8099999999999987
307,2022-04-21,0.0,-313.0,12.45,1.11,1.87,-159.0,-95.51000000000022,1.2900000000000065,280.32,0.22,2.07,2.4400000000000013
308,2022-04-22,0.0,-375.0,12.34,1.1,1.88,-163.0,-114.05000000000018,-2.0,246.12,0.18,2.07,5.5
309,2022-04-25,0.0,140.0,12.12,1.08,1.92,109.0,40.77999999999975,-2.839999999999989,328.15,0.18,1.9,-3.02
310,2022-04-26,0.0,-462.0,12.18,1.09,1.91,-277.0,-102.94000000000052,3.0600000000000023,351.85,0.23,1.94,6.140000000000004
311,2022-04-27,0.0,205.0,12.04,1.07,1.93,69.0,-2.5600000000004,0.2599999999999909,278.78,0.24,2.0,0.490000000000002
312,2022-04-28,0.0,25.0,12.17,1.09,1.91,10.0,64.92000000000007,3.25,312.06,0.22,2.03,0.0799999999999983
313,2022-04-29,0.0,-400.0,12.3,1.1,1.89,-195.0,-121.81999999999972,-0.480000000000004,294.39,0.19,2.04,4.43
314,2022-05-02,0.0,5.0,11.13,1.08,1.85,45.0,24.77000000000044,1.1700000000000017,261.88,0.26,2.09,-1.009999999999998
315,2022-05-03,0.0,157.0,11.1,1.07,1.85,29.0,15.699999999999818,-2.6700000000000017,239.27,0.19,2.06,-2.5100000000000016
316,2022-05-04,0.0,-356.0,11.09,1.07,1.85,-149.0,118.98999999999978,4.310000000000002,272.91,0.27,2.04,-3.6999999999999993
317,2022-05-06,0.0,-137.0,10.95,1.06,1.88,-95.0,-4.829999999999927,1.0699999999999932,294.28,0.4,2.27,-2.039999999999996
318,2022-05-09,0.0,-254.0,10.81,1.05,1.9,-199.0,-90.0300000000002,-7.340000000000003,368.18,0.44,2.13,2.8500000000000014
319,2022-05-10,0.0,-176.0,10.75,1.04,1.91,-104.0,-34.129999999999654,-2.890000000000001,389.75,0.37,2.1,-0.6699999999999946
320,2022-05-11,0.0,-342.0,10.74,1.04,1.92,-214.0,-54.90000000000009,6.709999999999994,382.7,0.25,2.0,-0.3099999999999951
321,2022-05-12,0.0,200.0,10.56,1.02,1.95,94.0,26.13000000000011,0.5,323.55,0.28,1.88,-1.9700000000000024
322,2022-05-13,0.0,240.0,10.79,1.04,1.91,124.0,59.98999999999978,3.839999999999989,240.99,0.32,1.9,-2.219999999999999
323,2022-05-16,0.0,53.0,10.75,1.04,1.91,10.0,-5.009999999999764,3.219999999999999,289.13,0.3,1.81,-2.5400000000000027
324,2022-05-17,0.0,180.0,10.85,1.05,1.9,70.0,36.84999999999991,-1.4699999999999989,252.63,0.27,1.92,-0.9699999999999988
325,2022-05-18,0.0,-727.0,10.87,1.05,1.89,-353.0,-128.30000000000018,-4.069999999999993,103.67,0.21,1.86,4.220000000000002
326,2022-05-19,0.0,142.0,10.73,1.04,1.92,95.0,1.7899999999999636,3.1199999999999903,68.51,0.21,1.79,-1.889999999999997
327,2022-05-20,0.0,147.0,10.93,1.06,1.88,74.0,-26.40000000000009,1.7800000000000011,20.0,0.18,1.75,0.6499999999999986
328,2022-05-23,0.0,-147.0,10.96,1.06,1.88,-84.0,54.32999999999993,-0.269999999999996,215.62,0.21,1.79,-0.5
329,2022-05-24,0.0,205.0,10.79,1.04,1.91,99.0,-1.4600000000000364,-0.6400000000000006,224.79,0.26,1.7,0.0199999999999995
330,2022-05-25,0.0,0.0,10.83,1.05,1.9,5.0,49.13999999999987,-0.0600000000000022,191.37,0.27,1.69,-0.9599999999999972
331,2022-05-26,0.0,347.0,10.81,1.05,1.9,170.0,73.24000000000024,3.4000000000000057,234.75,0.29,1.68,-0.9200000000000016
332,2022-05-27,0.0,371.0,10.92,1.06,1.88,165.0,80.80999999999995,0.8699999999999903,217.28,0.27,1.66,-1.7800000000000011
333,2022-05-31,0.0,-195.0,11.12,1.08,1.85,-69.0,-18.94000000000051,-0.289999999999992,440.8,0.32,1.69,-1.2799999999999976
334,2022-06-02,0.0,293.0,11.01,1.06,1.87,169.0,81.40999999999985,2.0700000000000074,327.6,0.27,1.75,-1.0100000000000016
335,2022-06-03,0.0,-166.0,11.06,1.07,1.86,-40.0,-29.029999999999745,1.3200000000000074,240.83,0.3,1.75,-0.120000000000001
336,2022-06-07,0.0,24.0,10.87,1.05,1.89,75.0,64.21000000000004,0.3100000000000023,341.69,0.23,1.72,-1.5199999999999996
337,2022-06-08,0.0,-117.0,10.87,1.05,1.89,-25.0,-31.34999999999945,2.319999999999993,340.59,0.25,1.75,-0.4100000000000001
338,2022-06-09,0.0,-263.0,11.44,1.04,1.89,-135.0,-83.82999999999947,-0.9200000000000016,293.3,0.21,1.74,1.8000000000000007
339,2022-06-10,0.0,-684.0,11.31,1.02,1.91,-334.0,-73.52999999999975,-0.789999999999992,352.91,0.09,1.76,1.4899999999999984
340,2022-06-13,0.0,-576.0,10.91,0.99,1.98,-144.0,-88.51999999999998,0.7400000000000091,372.4,0.03,1.7,2.650000000000002
341,2022-06-14,0.0,-63.0,10.86,0.98,1.99,-45.0,-28.039999999999964,-2.1599999999999966,366.32,0.04,1.66,-0.3200000000000003
342,2022-06-15,0.0,400.0,10.66,0.96,2.03,200.0,25.9399999999996,-3.759999999999991,301.75,0.13,1.59,-2.77
343,2022-06-16,0.0,-571.0,10.68,0.97,2.03,-184.0,-61.409999999999854,1.6099999999999994,162.54,0.14,1.69,2.6000000000000014
344,2022-06-17,0.0,210.0,10.63,0.96,2.03,125.0,8.940000000000055,-7.519999999999996,103.15,0.08,1.62,-1.7100000000000044
345,2022-06-21,0.0,112.0,10.5,0.95,2.06,45.0,49.48000000000002,0.0700000000000073,28.46,0.1,1.61,-0.4399999999999977
346,2022-06-22,0.0,-20.0,10.21,0.92,2.12,25.0,26.0,-3.3500000000000085,432.72,0.1,1.55,-2.5
347,2022-06-23,0.0,157.0,10.08,0.91,2.15,100.0,21.019999999999985,-0.1500000000000056,346.36,0.08,1.44,-0.2399999999999984
348,2022-06-24,0.0,230.0,10.31,0.93,2.1,124.0,89.98999999999978,3.6300000000000097,321.59,0.09,1.4,-1.84
349,2022-06-27,0.0,39.0,10.47,0.95,2.07,-25.0,-20.65000000000009,2.3499999999999943,282.91,0.12,1.41,-1.3500000000000014
350,2022-06-28,0.0,-366.0,10.56,0.96,2.05,-189.0,-91.44999999999982,1.5799999999999983,306.75,0.1,1.41,1.4600000000000009
351,2022-06-29,0.0,-113.0,10.37,0.94,2.09,-24.0,-6.260000000000218,-2.0799999999999983,322.06,0.04,1.32,-0.6400000000000006
352,2022-06-30,0.0,171.0,10.17,0.92,2.13,95.0,-0.6099999999996726,-3.9399999999999977,362.89,0.06,1.26,-0.7100000000000009
353,2022-07-01,0.0,10.0,10.05,0.91,2.15,65.0,44.32999999999993,2.4200000000000017,305.34,0.04,1.15,-2.830000000000002
354,2022-07-05,0.0,-240.0,10.21,0.92,2.12,-35.0,38.77999999999975,-9.299999999999995,594.22,0.0,0.92,0.1699999999999981
355,2022-07-06,0.0,235.0,9.99,0.9,2.17,110.0,13.099999999999907,-1.8299999999999983,444.11,-0.04,1.03,-1.1099999999999994
356,2022-07-07,0.0,220.0,10.18,0.92,2.13,125.0,43.76999999999998,4.510000000000005,379.86,-0.02,1.06,-0.6500000000000021
357,2022-07-08,0.0,68.0,10.25,0.93,2.11,15.0,11.11999999999989,2.5700000000000074,327.46,-0.03,1.11,-1.7699999999999996
358,2022-07-11,0.0,-122.0,10.2,0.92,2.12,-115.0,-26.51000000000022,-0.7000000000000028,348.57,-0.08,0.81,-0.25
359,2022-07-12,0.0,73.0,10.11,0.91,2.14,25.0,-33.14999999999964,-7.61999999999999,398.55,-0.07,0.74,0.1499999999999985
360,2022-07-13,0.0,-224.0,10.15,0.92,2.13,-65.0,22.110000000000127,0.4099999999999966,347.19,-0.22,0.52,-0.5300000000000011
361,2022-07-14,0.0,185.0,10.13,0.92,2.14,89.0,26.390000000000327,-0.789999999999992,387.53,-0.19,0.56,-1.0700000000000005
362,2022-07-15,0.0,303.0,10.17,0.92,2.13,154.0,45.159999999999854,1.2000000000000028,240.77,-0.2,0.56,-2.4899999999999984
363,2022-07-18,0.0,-122.0,10.36,0.94,2.09,-79.0,-52.940000000000055,5.329999999999998,84.67,-0.19,0.46,0.4700000000000024
364,2022-07-19,0.0,498.0,10.34,0.94,2.09,239.0,75.96000000000004,2.219999999999999,63.15,-0.22,0.49,-0.620000000000001
365,2022-07-20,0.0,44.0,10.41,0.94,2.08,20.0,24.579999999999927,-1.3399999999999892,28.96,-0.21,0.53,-0.3500000000000014
366,2022-07-21,0.0,-68.0,10.51,0.95,2.06,5.0,43.48000000000002,-3.5600000000000023,318.91,-0.19,0.43,-0.9600000000000009
367,2022-07-22,0.0,-103.0,10.44,0.95,2.07,-70.0,-36.79999999999973,-1.8100000000000025,307.57,-0.21,0.28,-0.2699999999999996
368,2022-07-25,0.0,-107.0,10.48,0.95,2.06,-40.0,1.1200000000003456,1.6000000000000083,279.0,-0.19,0.19,-0.9699999999999988
369,2022-07-26,0.0,-9.0,10.52,0.95,2.06,5.0,-32.16999999999962,-1.3499999999999943,310.04,-0.21,0.26,0.740000000000002
370,2022-07-27,0.0,303.0,10.54,0.95,2.05,155.0,72.18000000000029,1.6600000000000108,321.9,-0.18,0.34,-1.0300000000000011
371,2022-07-28,0.0,249.0,10.62,0.96,2.04,115.0,46.29999999999973,-1.75,318.4,-0.17,0.26,-1.0
372,2022-07-29,0.0,-79.0,10.69,0.97,2.02,-5.0,42.96000000000004,1.3200000000000074,349.37,-0.22,0.26,-0.8000000000000007
373,2022-08-01,0.0,-34.0,10.69,0.97,2.02,-20.0,6.25,-4.569999999999993,365.29,-0.3,0.04,0.4299999999999997
374,2022-08-02,0.0,14.0,10.64,0.96,2.03,0.0,-13.019999999999982,0.6700000000000017,328.54,-0.31,0.19,-0.1499999999999985
375,2022-08-03,0.0,210.0,10.74,0.97,2.01,55.0,47.21000000000004,-3.1700000000000017,395.1,-0.37,0.21,-1.91
376,2022-08-04,0.0,98.0,10.79,0.98,2.01,25.0,-2.910000000000764,-2.4099999999999966,334.93,-0.35,0.18,-0.6199999999999974
